r[cm]	λ[cm]	Q_ext	Q_sca	g
2e-08	0.0005934934934934936	4.5975997506340685e-06	8.06689718885164e-16	9.820160948390896e-09
2e-08	0.0005963963963963965	4.653580904325009e-06	7.885895141488043e-16	9.717757465270594e-09
2e-08	0.0005992992992992994	4.70919338008507e-06	7.709619088202249e-16	9.61687889864717e-09
2e-08	0.0006022022022022023	4.870264774116863e-06	7.519701810993235e-16	9.512266707834843e-09
2e-08	0.0006051051051051052	5.06417756018757e-06	7.329272720231875e-16	9.407589215999943e-09
2e-08	0.000608008008008008	5.257210569458973e-06	7.144081452138052e-16	9.304496896919405e-09
2e-08	0.000610910910910911	5.449378502156172e-06	6.963966485128514e-16	9.202958848501121e-09
2e-08	0.0006138138138138139	5.640695764713718e-06	6.788771913072612e-16	9.10294490959757e-09
2e-08	0.0006167167167167168	5.831176476385986e-06	6.6183472268351e-16	9.004425638904755e-09
2e-08	0.0006196196196196197	6.020834475668504e-06	6.452547105239593e-16	8.907372294556776e-09
2e-08	0.0006225225225225226	6.2096833265367045e-06	6.2912312150063135e-16	8.811756814389952e-09
2e-08	0.0006254254254254256	6.397736324507772e-06	6.134264019240877e-16	8.717551796851638e-09
2e-08	0.0006283283283283284	6.585006502531377e-06	5.98151459407259e-16	8.62473048252978e-09
2e-08	0.0006312312312312313	6.771506636714863e-06	5.832856453061297e-16	8.533266736280241e-09
2e-08	0.0006341341341341342	6.957249251888035e-06	5.688167379011319e-16	8.443135029930023e-09
2e-08	0.0006370370370370371	7.142246627012694e-06	5.547329262849132e-16	8.354310425535257e-09
2e-08	0.0006399399399399401	7.326510800441906e-06	5.410227949238946e-16	8.2667685591738e-09
2e-08	0.000642842842842843	7.510053575033597e-06	5.276753088626802e-16	8.180485625252994e-09
2e-08	0.0006457457457457458	7.692886523123176e-06	5.146797995418932e-16	8.09543836131406e-09
2e-08	0.0006486486486486487	7.875020991359511e-06	5.020259512015317e-16	8.011604033315236e-09
2e-08	0.0006515515515515516	8.056468105408457e-06	4.897037878432742e-16	7.928960421376585e-09
2e-08	0.0006544544544544546	8.237238774528157e-06	4.777036607265073e-16	7.847485805969913e-09
2e-08	0.0006573573573573575	8.417343696019938e-06	4.660162363740801e-16	7.767158954538192e-09
2e-08	0.0006602602602602604	8.596793359558698e-06	4.546324850649581e-16	7.687959108529153e-09
2e-08	0.0006631631631631632	8.77559805140639e-06	4.435436697920796e-16	7.609865970828594e-09
2e-08	0.0006660660660660661	8.953767858512209e-06	4.327413356647576e-16	7.53285969357937e-09
2e-08	0.0006689689689689691	9.131312672502875e-06	4.222172997359763e-16	7.456920866372623e-09
2e-08	0.000671871871871872	9.30824219356627e-06	4.1196364123587084e-16	7.382030504798368e-09
2e-08	0.0006747747747747749	9.484565934231811e-06	4.0197269219358696e-16	7.3081700393429735e-09
2e-08	0.0006776776776776778	9.66029322305036e-06	3.9223702843056387e-16	7.235321304621629e-09
2e-08	0.0006805805805805806	9.835433208176839e-06	3.8274946090907976e-16	7.163466528934316e-09
2e-08	0.0006834834834834835	1.0009994860858442e-05	3.735030274206838e-16	7.0925883241342456e-09
2e-08	0.0006863863863863865	1.018398697883109e-05	3.644909845998494e-16	7.022669675798124e-09
2e-08	0.0006892892892892894	1.0357418189626876e-05	3.557068002488821e-16	6.953693933688106e-09
2e-08	0.0006921921921921923	1.0530296953795212e-05	3.471441459607538e-16	6.885644802495485e-09
2e-08	0.0006950950950950952	1.0702631568039954e-05	3.387968900271841e-16	6.8185063328568286e-09
2e-08	0.000697997997997998	1.0874430168275149e-05	3.306590906198475e-16	6.752262912633272e-09
2e-08	0.000700900900900901	1.1142165609846648e-05	3.2070450563212227e-16	6.679226720697845e-09
2e-08	0.0007038038038038039	1.1626386473022359e-05	3.0663350535034563e-16	6.590419878508806e-09
2e-08	0.0007067067067067068	1.2114106795225588e-05	2.9301802470268147e-16	6.503086084355915e-09
2e-08	0.0007096096096096097	1.2605310690911877e-05	2.798465491309142e-16	6.417198301214801e-09
2e-08	0.0007125125125125126	1.309997934919002e-05	2.671079099324441e-16	6.332730077460788e-09
2e-08	0.0007154154154154156	1.3598090927961855e-05	2.5479127205002286e-16	6.249655531983702e-09
2e-08	0.0007183183183183184	1.4099620445448157e-05	2.4288612229467385e-16	6.1679493397329745e-09
2e-08	0.0007212212212212213	1.4604539669099218e-05	2.31382257983639e-16	6.087586717678896e-09
2e-08	0.0007241241241241242	1.511281700189238e-05	2.2026977597603292e-16	6.008543411176435e-09
2e-08	0.0007270270270270271	1.5624417366023732e-05	2.095390620896417e-16	5.930795680718338e-09
2e-08	0.0007299299299299301	1.6139302084005613e-05	1.9918078088306115e-16	5.8543202890649786e-09
2e-08	0.000732832832832833	1.6657428757186645e-05	1.8918586578807644e-16	5.779094488738685e-09
2e-08	0.0007357357357357358	1.7178751141716965e-05	1.7954550957786054e-16	5.705096009870729e-09
2e-08	0.0007386386386386387	1.7703219021986155e-05	1.702511551572208e-16	5.632303048389678e-09
2e-08	0.0007415415415415416	1.8230778081568512e-05	1.6129448666173339e-16	5.5606942545402036e-09
2e-08	0.0007444444444444445	1.8761369771716344e-05	1.5266742085320584e-16	5.490248721721611e-09
2e-08	0.0007473473473473475	1.9294931177448712e-05	1.4436209879946334e-16	5.420945975636176e-09
2e-08	0.0007502502502502504	1.987248343091272e-05	1.361277789915861e-16	5.351632069761319e-09
2e-08	0.0007531531531531532	2.089316494760586e-05	1.2573288405275828e-16	5.271655582057121e-09
2e-08	0.0007560560560560561	2.1925215788814847e-05	1.158385602369063e-16	5.1932233882627635e-09
2e-08	0.000758958958958959	2.2968318435508096e-05	1.0643678620322556e-16	5.116307433489175e-09
2e-08	0.000761861861861862	2.4022121756204258e-05	9.751970868968814e-17	5.040880236838317e-09
2e-08	0.0007647647647647649	2.508623941311784e-05	8.907962801722479e-17	4.9669148768510355e-09
2e-08	0.0007676676676676678	2.616024823419012e-05	8.110898364645285e-17	4.894384977326268e-09
2e-08	0.0007705705705705707	2.7243686553445015e-05	7.36003397799367e-17	4.823264693499271e-09
2e-08	0.0007734734734734735	2.833605252248639e-05	6.654637100457157e-17	4.753528698566816e-09
2e-08	0.0007763763763763765	2.9436802396354337e-05	5.993984797037054e-17	4.685152170547696e-09
2e-08	0.0007792792792792794	3.0545348797388094e-05	5.377362310369771e-17	4.618110779467242e-09
2e-08	0.0007821821821821823	3.166105896120131e-05	4.8040616354827504e-17	4.552380674854776e-09
2e-08	0.0007850850850850852	3.2783252969361077e-05	4.273380098164564e-17	4.487938473543453e-09
2e-08	0.0007879879879879881	3.391120197387868e-05	3.7846189373314053e-17	4.424761247761951e-09
2e-08	0.000790890890890891	3.504412641916539e-05	3.3370818919823536e-17	4.362826513507953e-09
2e-08	0.0007937937937937939	3.6181194267680127e-05	2.9300737935552816e-17	4.302112219193538e-09
2e-08	0.0007966966966966968	3.732151923610216e-05	2.562899164722715e-17	4.242596734552779e-09
2e-08	0.0007995995995995997	3.84641590494931e-05	2.2348608259047115e-17	4.184258839802247e-09
2e-08	0.0008025025025025026	4.0368906772346355e-05	1.990340856645422e-17	4.128404965952464e-09
2e-08	0.0008054054054054056	4.240275470462581e-05	1.7879416939650418e-17	4.073795043630127e-09
2e-08	0.0008083083083083084	4.444322028557493e-05	1.6195215213317528e-17	4.02019125839276e-09
2e-08	0.0008112112112112113	4.648894194316031e-05	1.4843618617080752e-17	3.9675763772662504e-09
2e-08	0.0008141141141141142	4.853848512200727e-05	1.38174527009834e-17	3.9159335076899255e-09
2e-08	0.0008170170170170171	5.0590340413911207e-05	1.3109546678062217e-17	3.865246090262537e-09
2e-08	0.00081991991991992	5.264292170141677e-05	1.2712727031444651e-17	3.815497891665593e-09
2e-08	0.000822822822822823	5.469456431839887e-05	1.2619811387660728e-17	3.7666729977535254e-09
2e-08	0.0008257257257257259	5.674352323184808e-05	1.2823602657721866e-17	3.7187558067997456e-09
2e-08	0.0008286286286286287	5.878797124935935e-05	1.3316883447335436e-17	3.6717310228874854e-09
2e-08	0.0008315315315315316	6.082599725715047e-05	1.409241073740394e-17	3.6255836494338943e-09
2e-08	0.0008344344344344345	6.285560449380277e-05	1.5142910835701566e-17	3.5802989828354367e-09
2e-08	0.0008373373373373375	6.487470886532222e-05	1.646107460033783e-17	3.5358626062223514e-09
2e-08	0.0008402402402402404	6.688113730756995e-05	1.8039552935309875e-17	3.4922603833093645e-09
2e-08	0.0008431431431431433	6.887262620261857e-05	1.9870952558124493e-17	3.4494784523294526e-09
2e-08	0.0008460460460460461	7.084681985614733e-05	2.1947832039136172e-17	3.4075032200369427e-09
2e-08	0.000848948948948949	7.280126904361831e-05	2.426269811191963e-17	3.3663213557656863e-09
2e-08	0.000851851851851852	8.213456757443599e-05	2.9762119999325144e-17	3.331262308182611e-09
2e-08	0.0008547547547547549	9.57164081745913e-05	3.7991713345348993e-17	3.2982747118461936e-09
2e-08	0.0008576576576576578	0.00010938186254270209	4.746524544733036e-17	3.263958989150506e-09
2e-08	0.0008605605605605607	0.00012315243861683132	5.819852660763073e-17	3.2283318987447807e-09
2e-08	0.0008634634634634635	0.00013704817784720346	7.021453244532279e-17	3.1914083862320384e-09
2e-08	0.0008663663663663665	0.00015108742820032592	8.354277622878661e-17	3.1532016687541473e-09
2e-08	0.0008692692692692694	0.000165286576407973	9.821863484081455e-17	3.1137233380443737e-09
2e-08	0.0008721721721721723	0.00017965973520553418	1.1428260674695868e-16	3.0729834877039843e-09
2e-08	0.0008750750750750752	0.0001942183817073075	1.3177947855391762e-16	3.0309908709069866e-09
2e-08	0.0008779779779779781	0.00020897094374828801	1.5075737513258133e-16	2.987753095026514e-09
2e-08	0.0008808808808808809	0.00022392233207169327	1.7126666702460644e-16	2.9432768597174875e-09
2e-08	0.0008837837837837839	0.00023907341775948208	1.9335870820106952e-16	2.8975682446727763e-09
2e-08	0.0008866866866866868	0.0002544204563984824	2.17084377518468e-16	2.8506330524665726e-09
2e-08	0.0008895895895895897	0.0002699544632588446	2.4249239882062596e-16	2.802477210470308e-09
2e-08	0.0008924924924924926	0.00028566054733805	2.6962741804132363e-16	2.7531072336367803e-09
2e-08	0.0008953953953953955	0.00030151721657362514	2.985278214140733e-16	2.702530746880634e-09
2e-08	0.0008982982982982985	0.00031749567188831343	3.2922328757454943e-16	2.6507570617681844e-09
2e-08	0.0009012012012012013	0.00033053288356438493	3.5559688834273667e-16	2.6077753801586743e-09
2e-08	0.0009041041041041042	0.000338825196619966	3.7396210045907665e-16	2.578411987687741e-09
2e-08	0.0009070070070070071	0.00034641520944973055	3.924489378225185e-16	2.5488355121722893e-09
2e-08	0.00090990990990991	0.0003532724904676653	4.1094451185083177e-16	2.519081070433193e-09
2e-08	0.000912812812812813	0.00035937328533510165	4.2933730600784365e-16	2.489182111082877e-09
2e-08	0.0009157157157157159	0.0003647008285295936	4.475187583623779e-16	2.4591699900797225e-09
2e-08	0.0009186186186186187	0.00036924549469431403	4.653847697182225e-16	2.4290736277734035e-09
2e-08	0.0009215215215215216	0.00037300478787399534	4.828370900177676e-16	2.3989192527170865e-09
2e-08	0.0009244244244244245	0.00037598317354615253	4.99784542241009e-16	2.368730233019909e-09
2e-08	0.0009273273273273275	0.0003781917646442789	5.161440514305968e-16	2.3385269919832563e-09
2e-08	0.0009302302302302304	0.0003796478781575316	5.318414561359064e-16	2.3083270014312838e-09
2e-08	0.0009331331331331333	0.0003803744830876832	5.468120897869108e-16	2.2781448436412046e-09
2e-08	0.0009360360360360361	0.0003803995633717541	5.610011295929291e-16	2.2479923311418377e-09
2e-08	0.000938938938938939	0.00037975542078108403	5.743637198942029e-16	2.2178786728424236e-09
2e-08	0.000941841841841842	0.0003784779428411393	5.868648849775878e-16	2.187810674880951e-09
2e-08	0.0009447447447447449	0.0003766058596322324	5.984792528530474e-16	2.15779296510864e-09
2e-08	0.0009476476476476478	0.00037418001114982574	6.091906161872615e-16	2.1278282311031064e-09
2e-08	0.0009505505505505507	0.00036018963322228143	5.980431230100682e-16	2.1439042074319698e-09
2e-08	0.0009534534534534535	0.0003061393567384774	5.212329533853522e-16	2.369893501319341e-09
2e-08	0.0009563563563563564	0.0002709067155147726	4.840038140546781e-16	2.555046910856743e-09
2e-08	0.0009592592592592594	0.00026585959487585595	4.863017051911936e-16	2.5546910404021844e-09
2e-08	0.0009621621621621623	0.0002602659417157715	4.9054549705097315e-16	2.55492002558053e-09
2e-08	0.0009650650650650652	0.0002536007513028297	4.91082035735742e-16	2.5669617606394304e-09
2e-08	0.0009679679679679681	0.00024604515577314245	4.876690752342607e-16	2.5924404726088842e-09
2e-08	0.000970870870870871	0.00023874840809623012	4.851419967680293e-16	2.6174769187106958e-09
2e-08	0.0009737737737737739	0.00023025307382362533	4.879201507340094e-16	2.644774404498831e-09
2e-08	0.0009766766766766768	0.00022244262602695203	4.792068210862741e-16	2.692114892894437e-09
2e-08	0.0009795795795795796	0.0002150389281225401	4.701815446323293e-16	2.7414073763360517e-09
2e-08	0.0009824824824824826	0.00020758630812849467	4.634805324512386e-16	2.791555752941846e-09
2e-08	0.0009853853853853854	0.0002002757264049506	4.567242823910957e-16	2.8456364100282214e-09
2e-08	0.0009882882882882884	0.00019310613927472784	4.484456148434599e-16	2.906696521005506e-09
2e-08	0.0009911911911911913	0.00018620649902674594	4.4068529725177237e-16	2.9692129846967447e-09
2e-08	0.0009940940940940941	0.0001785033428241673	4.308368771945422e-16	3.051828194933973e-09
2e-08	0.000996996996996997	0.00017115171965287205	4.2186359463472576e-16	3.1351924500187317e-09
2e-08	0.0009998998998998999	0.00016546249744366147	4.1489840964786757e-16	3.197065704223559e-09
2e-08	0.0010028028028028029	0.00016030899399505416	4.0866444171935607e-16	3.2537952945709475e-09
2e-08	0.0010057057057057059	0.00015533903570078992	4.02791910405231e-16	3.3108719049499116e-09
2e-08	0.0010086086086086086	0.0001501139891512264	3.9667750783289666e-16	3.3766045714683788e-09
2e-08	0.0010115115115115116	0.00014496171848765399	3.9079538964008734e-16	3.4451321139200562e-09
2e-08	0.0010144144144144144	0.00013989042927934104	3.838274633401888e-16	3.517189697974846e-09
2e-08	0.0010173173173173174	0.00013484738084990332	3.7572402740384617e-16	3.592653111475101e-09
2e-08	0.0010202202202202204	0.00012994428153492705	3.6815134146203135e-16	3.6677963086503427e-09
2e-08	0.0010231231231231232	0.00012517874432469854	3.6107289300034897e-16	3.742623227903073e-09
2e-08	0.0010260260260260261	0.0001205483012232948	3.544545633367147e-16	3.817137656680592e-09
2e-08	0.001028928928928929	0.00011605042079255385	3.482644696452449e-16	3.891343238103882e-09
2e-08	0.001031831831831832	0.00011186638568475295	3.407996323739744e-16	3.957051429721398e-09
2e-08	0.001034734734734735	0.00010775787089759992	3.3372178066929656e-16	4.021644220723476e-09
2e-08	0.0010376376376376377	0.0001040835539418002	3.275553626789221e-16	4.0776905078375876e-09
2e-08	0.0010405405405405407	0.00010075510312194725	3.2207792152294916e-16	4.127170550493767e-09
2e-08	0.0010434434434434434	9.748928656899136e-05	3.168626662667013e-16	4.176097105419368e-09
2e-08	0.0010463463463463464	9.407306703993349e-05	3.1148022515488085e-16	4.228129331761606e-09
2e-08	0.0010492492492492494	9.021794256961723e-05	3.0544935337702226e-16	4.2878211257471895e-09
2e-08	0.0010521521521521522	8.670126275864359e-05	2.992557089571404e-16	4.335440756308933e-09
2e-08	0.0010550550550550552	8.336291292645997e-05	2.930970538691535e-16	4.375811204603945e-09
2e-08	0.001057957957957958	7.993257689021802e-05	2.8798316177762175e-16	4.423906589134518e-09
2e-08	0.001060860860860861	7.643406172807753e-05	2.8214493854918523e-16	4.4654003379077535e-09
2e-08	0.001063763763763764	7.323372224502923e-05	2.7548260289054434e-16	4.487349847804519e-09
2e-08	0.0010666666666666667	7.080015082967636e-05	2.707484998674555e-16	4.503958907102403e-09
2e-08	0.0010695695695695697	6.735331990603652e-05	2.63845100688837e-16	4.520525203937955e-09
2e-08	0.0010724724724724725	6.484844168266809e-05	2.5917318247699844e-16	4.533144898040206e-09
2e-08	0.0010753753753753755	6.257590870897221e-05	2.5497872120472706e-16	4.54314388350918e-09
2e-08	0.0010782782782782785	6.042960147556223e-05	2.5035033647971517e-16	4.542523605554927e-09
2e-08	0.0010811811811811812	5.843875925006676e-05	2.4594320373401e-16	4.53854592339925e-09
2e-08	0.0010840840840840842	5.6695131105401815e-05	2.41771218789557e-16	4.52979874159856e-09
2e-08	0.0010869869869869872	5.408768051742545e-05	2.364408470335684e-16	4.521751406521472e-09
2e-08	0.00108988988988989	5.193325421593322e-05	2.3165517070021797e-16	4.5077261069581855e-09
2e-08	0.001092792792792793	5.0350829029498395e-05	2.276239113088497e-16	4.4901683994947845e-09
2e-08	0.0010956956956956958	4.8629422370394395e-05	2.23423312958047e-16	4.470873539939152e-09
2e-08	0.0010985985985985987	4.682970356031612e-05	2.192476653537335e-16	4.4511847342945225e-09
2e-08	0.0011015015015015017	4.3980126441424526e-05	2.1424030367309568e-16	4.434538760760562e-09
2e-08	0.0011044044044044045	4.2238256057255746e-05	2.1028881839002086e-16	4.411660738463477e-09
2e-08	0.0011073073073073075	4.056351202347843e-05	2.0647439628596227e-16	4.38775388838535e-09
2e-08	0.0011102102102102103	3.908245166568348e-05	2.0282930921506773e-16	4.361666200454269e-09
2e-08	0.0011131131131131133	3.75432248988447e-05	1.990714455267373e-16	4.332852251195156e-09
2e-08	0.001116016016016016	3.592333394179605e-05	1.9514355795745504e-16	4.300472363202375e-09
2e-08	0.001118918918918919	3.36609011747846e-05	1.9102768920037863e-16	4.271165807009378e-09
2e-08	0.001121821821821822	3.1948169936881705e-05	1.873016518782006e-16	4.23892987116692e-09
2e-08	0.0011247247247247248	3.088811112007292e-05	1.8394441600178625e-16	4.20371750603416e-09
2e-08	0.0011276276276276278	2.98154297361944e-05	1.806511395192086e-16	4.168717047001252e-09
2e-08	0.0011305305305305306	2.7524234851098214e-05	1.7648819386437553e-16	4.129841617335768e-09
2e-08	0.0011334334334334336	2.6149436535198326e-05	1.7289834799009888e-16	4.08975091477134e-09
2e-08	0.0011363363363363365	2.509591143872766e-05	1.6956153902119858e-16	4.049994491389404e-09
2e-08	0.0011392392392392393	2.4025718108417475e-05	1.6628610796002455e-16	4.0105429633448355e-09
2e-08	0.0011421421421421423	2.2699769898650855e-05	1.6253454593405243e-16	3.963802612221614e-09
2e-08	0.001145045045045045	2.13099431230392e-05	1.5878659844681993e-16	3.916460587095857e-09
2e-08	0.001147947947947948	2.0672805527028694e-05	1.5565695435665512e-16	3.87388430727521e-09
